date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees
2016-07-02,407816.523599,1198.0,4005290.0,2.02,24283.0,7605.58330518,8.02405850999,
2016-07-03,568679.295807,2804.0,4090170.0,1.96,28905.0,9451.14215976,20.04548121,
2016-07-04,205038.437486,1102.0,4014760.0,1.97,20097.0,8128.68756651,9.61086557001,
2016-07-05,220366.408213,1708.0,4077400.0,1.94,28275.0,8340.28030143,14.55163254,
2016-07-06,722047.750314,1371.0,4052220.0,1.89,17638.0,8242.80565041,9.91067499001,
2016-07-07,412017.378082,1867.0,3919700.0,1.67,28198.0,8199.50944649,12.80934094,
2016-07-08,195113.749769,1952.0,3482880.0,1.84,44830.0,9031.68109363,18.76766938,
2016-07-09,133423.548417,1240.0,3869740.0,1.64,13860.0,7536.09988159,8.70497970999,
2016-07-10,332368.321278,2069.0,3441260.0,1.72,13936.0,7815.43022466,11.42610957,
2016-07-11,264868.979815,2884.0,3635640.0,1.7,15065.0,8851.280247,16.39719969,
2016-07-12,70996.7031288,1018.0,3591000.0,1.68,19566.0,7797.97207823,6.71983474,
2016-07-13,375933.022225,2324.0,3559000.0,1.69,17697.0,7541.91926373,19.01192941,
2016-07-14,268210.417863,1089.0,3606830.0,1.8,13207.0,6575.90182717,8.81017841999,
2016-07-15,626368.189627,1861.0,3887590.0,1.81,52673.0,9252.81761516,11.64760332,
2016-07-16,161774.90656,1658.0,3869890.0,1.71,22706.0,8315.89708938,10.76390068,
2016-07-17,175125.187623,1643.0,3678220.0,1.82,20333.0,8065.66365703,10.33544519,
2016-07-18,214824.891578,1869.0,3940150.0,1.78,9538.0,8129.67686063,16.00932388,
2016-07-19,847315.351319,1138.0,3861090.0,1.78,18862.0,7611.7518495,7.65156222996,
2016-07-20,520769.780161,3019.0,3878200.0,1.73,17470.0,8298.43894299,23.32766463,
2016-07-21,99258.6055809,1244.0,3784800.0,1.73,25652.0,8211.14821076,8.53560993999,
2016-07-22,151587.12242,1684.0,3802060.0,1.74,19713.0,8065.66365702,9.71358471002,
2016-07-23,167003.038392,1425.0,3830930.0,1.74,16589.0,8001.65045342,9.70694470001,
2016-07-24,115451.838167,1074.0,3842410.0,1.69,21025.0,8705.79569334,7.68076232,
2016-07-25,160811.906622,1380.0,3750640.0,1.84,109722.0,8240.2451215,9.56035502,
2016-07-26,214809.024182,1580.0,4167400.0,1.72,75944.0,7355.699035,15.86983068,
2016-07-27,253460.969163,2153.0,3760280.0,1.69,36913.0,6925.06475608,15.43829885,
2016-07-28,496402.698779,2276.0,3805420.0,1.7,17258.0,8070.15783294,15.61136411,
2016-07-29,636668.814668,2926.0,3794130.0,1.68,9402.0,7634.33796565,19.55029377,
2016-07-30,163485.121964,1281.0,3786910.0,1.72,17237.0,6533.84094569,7.67896739998,
2016-07-31,515627.887683,1951.0,3892140.0,1.82,175481.0,8210.51441559,13.0813652,
2016-08-01,205990.771445,1271.0,4138170.0,1.7,32334.0,8268.13206042,18.8578013899,
2016-08-02,244327.470648,1951.0,3876720.0,1.49,39771.0,7824.47619375,15.68297344,
2016-08-03,278762.985491,1277.0,3446580.0,1.56,25137.0,7991.56736434,10.20734783,
2016-08-04,212682.829952,1225.0,3580510.0,1.61,15108.0,8187.46735743,8.95497049002,
2016-08-05,69636.8945872,938.0,3721670.0,1.62,11669.0,7974.28207086,6.95639857,
2016-08-06,320946.762322,3346.0,3731830.0,1.64,14503.0,7715.00266822,29.29221089,
2016-08-07,49166.7176267,750.0,3776420.0,1.55,30115.0,8337.27323444,5.36811445001,
2016-08-08,97027.8019271,1442.0,3605800.0,1.55,14060.0,8452.50852449,9.40809298,
2016-08-09,74417.2347138,904.0,3618400.0,1.6,17295.0,7519.10267516,6.58402748,
2016-08-10,103079.536241,1211.0,3765900.0,1.57,21101.0,8792.45263014,10.65076081,
2016-08-11,100879.69902,1238.0,3695280.0,1.66,25017.0,8014.61442234,10.17077184,
2016-08-12,1064316.07573,1500.0,3935530.0,1.72,61207.0,8008.85265785,14.96778337,
2016-08-13,181038.507705,1188.0,4151100.0,1.77,74315.0,7686.19384571,8.74838107997,
2016-08-14,1523240.31285,2162.0,4214410.0,1.64,27612.0,9092.06438423,14.01464392,
2016-08-15,511493.867038,2313.0,3929290.0,1.59,45272.0,8780.92910114,15.82285192,
2016-08-16,258953.081262,876.0,3808210.0,1.6,33544.0,7046.63798604,5.23626588994,
2016-08-17,383275.422337,1291.0,3851850.0,1.61,11552.0,9017.1614457,8.87686963999,
2016-08-18,398495.169297,1203.0,3877850.0,1.61,10036.0,7745.63700087,7.80041220001,
2016-08-19,135180.033197,1596.0,3866760.0,1.6,14135.0,8534.25712568,10.31181924,
2016-08-20,103896.349808,1198.0,3874980.0,1.56,12980.0,8060.76558729,10.97995398,
2016-08-21,291121.544401,1596.0,3797890.0,1.56,12639.0,6868.47966532,9.18077125,
2016-08-22,519341.576798,1173.0,3804200.0,1.54,24500.0,9601.03926639,7.90545605999,
2016-08-23,706525.647996,3177.0,3763860.0,1.49,20945.0,6794.31834003,21.48258892,
2016-08-24,58515.1895429,591.0,3641880.0,1.53,16570.0,6742.97588406,4.05448,
2016-08-25,415345.706941,2882.0,3776630.0,1.51,10063.0,9161.77603198,22.31159679,
2016-08-26,79711.8878785,719.0,3749780.0,1.51,41102.0,8602.71373364,6.14729803,
2016-08-27,394388.227618,2946.0,3739710.0,1.48,6302.0,6777.20418804,23.27652344,
2016-08-28,88656.0302392,703.0,3679290.0,1.5,12230.0,9435.60246382,7.01721408999,
2016-08-29,227051.695626,1784.0,3764200.0,1.48,21481.0,7918.14765404,10.66706896,
2016-08-30,158516.174538,1558.0,3750860.0,1.47,26439.0,6919.82212129,11.14836929,
2016-08-31,144537.404139,1191.0,3711980.0,1.43,18758.0,7798.34859011,9.36220545002,
2016-09-01,125036.308701,1431.0,3607470.0,1.46,29262.0,9224.52792261,10.81475533,
2016-09-02,88677.6610596,1058.0,3696240.0,1.45,18695.0,8214.7929552,8.46743923001,
2016-09-03,237558.30892,1195.0,3644210.0,1.5,24292.0,7073.8494892,10.03748935,
2016-09-04,194132.201317,1186.0,3821160.0,1.52,34400.0,8112.10804326,8.35016296001,
2016-09-05,231822.830044,2052.0,3889440.0,1.52,27482.0,9452.71661581,15.53518742,
2016-09-06,68341.7410041,748.0,3898130.0,1.5,56948.0,7011.09759857,6.82836487,
2016-09-07,242343.401986,2180.0,3863950.0,1.51,21606.0,6834.25136134,15.16227656,
2016-09-08,149546.677339,845.0,3905160.0,1.53,21370.0,8209.08823787,8.16724169001,
2016-09-09,535507.029598,2304.0,3951470.0,1.54,27070.0,7586.31384871,15.16845348,
2016-09-10,140606.689156,1379.0,3977580.0,1.53,23328.0,8862.08068362,8.65024390999,
2016-09-11,407712.063999,3761.0,3983000.0,1.47,8700.0,7308.81606412,23.50563428,
2016-09-12,304819.020536,2031.0,3810660.0,1.44,15434.0,9223.56772234,13.97223312,
2016-09-13,201968.946088,1653.0,3780370.0,1.47,32531.0,6783.53021098,25.39746381,
2016-09-14,158897.277221,1889.0,3857330.0,1.47,27838.0,8189.940721,18.93849063,
2016-09-15,49305.5914185,789.0,3873460.0,1.44,17389.0,7579.93134316,6.85206894999,
2016-09-16,100726.563032,1205.0,3797060.0,1.45,17668.0,7851.0466222,21.42941996,
2016-09-17,74101.8594022,749.0,3836320.0,1.41,19229.0,7879.2877971,7.28635928,
2016-09-18,162357.769366,1838.0,3728900.0,1.3,58522.0,9144.49243262,14.33831066,
2016-09-19,354151.802033,3358.0,3429290.0,1.24,33713.0,7743.73015758,24.0692093699,
2016-09-20,75913.1732601,883.0,3328660.0,1.31,41154.0,7777.61956746,9.42190701999,
2016-09-21,158255.145183,1981.0,3513010.0,1.18,30537.0,7122.42430978,14.33435987,
2016-09-22,264026.465781,1290.0,3162100.0,1.2,12077.0,8088.27249136,10.52929809,
2016-09-23,79605.3131878,982.0,3251990.0,1.21,17920.0,8410.22188522,7.63872012,
2016-09-24,567837.777702,3522.0,3261830.0,1.22,11178.0,8195.58895598,23.44546819,
2016-09-25,30777.0325643,646.0,3318120.0,1.2,10850.0,7675.95133782,4.28178792,
2016-09-26,227347.620588,1733.0,3262830.0,1.14,85566.0,7800.21250738,11.36366453,
2016-09-27,117361.339933,1035.0,3158470.0,1.08,17972.0,8026.14190658,7.96432131999,
2016-09-28,2235319.30876,5250.0,2956620.0,1.05,9612.0,8257.71954076,42.12437649,
2016-09-29,218628.804063,1988.0,2887520.0,1.03,12671.0,7704.19251272,15.87181149,
2016-09-30,180065.703929,3792.0,2826060.0,0.977073,18633.0,8193.35203157,33.18285195,
2016-10-01,110825.842023,1383.0,2671470.0,1.01,21779.0,7957.85977944,10.8959095,
2016-10-02,75648.4330063,1364.0,2803930.0,0.977,17194.0,7767.72117609,10.91093095,
2016-10-03,55208.1153569,676.0,2715130.0,1.07,32081.0,7678.2441864,5.35094616002,
2016-10-04,308600.98171,3283.0,2982670.0,1.02,16291.0,7778.90579988,31.37568795,
2016-10-05,23580.3216061,587.0,2841730.0,1.08,21078.0,7717.39036943,4.96839001,
2016-10-06,90222.3414677,1193.0,3034690.0,1.08,38004.0,7516.06714239,10.24172772,
2016-10-07,90902.9927617,1108.0,3124430.0,1.09,17696.0,9014.80672125,7.76680851,
2016-10-08,522699.174187,5126.0,3060650.0,1.05,25997.0,7023.94369843,52.65290004,
2016-10-09,21236.5611689,796.0,2982680.0,1.03,7711.0,8612.16026723,4.80433206,
2016-10-10,377529.90554,6348.0,2918340.0,0.981122,31604.0,7823.64429483,60.33765697,
2016-10-11,39444.925843,799.0,2809820.0,0.976486,32654.0,7924.30590829,7.28950474999,
2016-10-12,185529.374754,1939.0,2728930.0,0.94824,19761.0,7571.99026102,17.36796462,
2016-10-13,58750.7224914,356.0,2704850.0,0.953763,15567.0,8366.09854538,7.2164945,
2016-10-14,467208.781239,3868.0,2735400.0,0.980952,16043.0,7107.82837646,50.13711072,
2016-10-15,35429.6460229,426.0,2792050.0,0.948144,6993.0,8489.12940638,3.76902401001,
2016-10-16,87622.5821524,1413.0,2734630.0,0.906924,18820.0,7633.50569141,8.16114059,
2016-10-17,202897.037944,1802.0,2622540.0,0.975003,20755.0,8612.16026719,11.68609596,
2016-10-18,258750.54011,3393.0,2917000.0,0.884849,20889.0,7331.52085087,34.43264978,
2016-10-19,211423.556506,1778.0,2573400.0,0.866963,9305.0,7734.16730443,17.16631174,
2016-10-20,111541.020628,1425.0,2527080.0,0.887821,10010.0,7773.31348755,15.09605825,
2016-10-21,64838.5608237,745.0,2594980.0,0.889927,6316.0,7146.31012595,6.49798978,
2016-10-22,252406.110538,2857.0,2607830.0,0.907106,12953.0,8460.44804233,31.8218078399,
2016-10-23,51866.5810959,745.0,2666280.0,0.904782,5166.0,7668.66527396,4.92021702001,
2016-10-24,91142.4193602,1411.0,2665730.0,0.87786,9579.0,7541.31559795,10.80037166,
2016-10-25,229987.482963,3704.0,2592020.0,0.857861,13619.0,7701.88692855,47.0486347201,
2016-10-26,180717.451416,2144.0,2541850.0,0.860811,12436.0,8316.48753899,63.06604086,
2016-10-27,146831.444807,1667.0,2540640.0,0.836105,15286.0,8227.89645999,23.13253427,
2016-10-28,44233.3557086,826.0,2490830.0,0.781814,23060.0,7369.6703824,8.82769226,
2016-10-29,136833.203648,2324.0,2350800.0,0.77073,104171.0,7652.05444666,18.69936346,
2016-10-30,97821.503279,1531.0,2272040.0,0.780302,12728.0,7845.84743193,14.45835059,
2016-10-31,42617.574588,818.0,2341310.0,0.692514,30687.0,7447.18757653,7.38358791999,
2016-11-01,162156.566477,1605.0,2083200.0,0.711819,11065.0,7679.73915883,12.55812706,
2016-11-02,44608.1255901,823.0,2146890.0,0.709144,8322.0,7607.75890728,7.58753251999,
2016-11-03,78342.0071514,1053.0,2135510.0,0.655677,7742.0,7668.66527403,7.00259559,
2016-11-04,118581.848918,1538.0,1987750.0,0.648302,6727.0,7325.3748429,11.60307572,
2016-11-05,33313.4174587,601.0,1969620.0,0.634668,10349.0,7989.80793528,4.95925801,
2016-11-06,55416.2344464,1038.0,1933780.0,0.626592,8395.0,8864.64484011,9.28123382999,
2016-11-07,73102.0759408,1256.0,1913600.0,0.632151,12029.0,7845.84743189,8.56214968001,
2016-11-08,45447.5101524,1329.0,1936310.0,0.619449,6975.0,7092.82326059,12.96492807,
2016-11-09,73222.3651173,1070.0,1901400.0,0.73386,25736.0,8006.41876258,8.33859146999,
2016-11-10,39187.8617649,896.0,2278340.0,0.71359,26312.0,7768.33023784,6.8195681,
2016-11-11,329340.187295,4494.0,2202070.0,0.645018,10221.0,7508.0939433,38.60360422,
2016-11-12,51855.1452577,636.0,1995400.0,0.656818,7451.0,8100.71124798,5.31111713001,
2016-11-13,681066.160517,3118.0,2018480.0,0.666323,4673.0,8563.07335201,20.19249889,
2016-11-14,26251.198589,417.0,2071970.0,0.644311,8292.0,6693.67001461,2.80185268,
2016-11-15,120011.17392,1365.0,2009340.0,0.70997,21550.0,8206.73547243,9.57160345002,
2016-11-16,74099.7941695,902.0,2142600.0,0.731985,28104.0,7329.59607658,6.81787573001,
2016-11-17,159690.563564,2424.0,2320700.0,0.725155,10091.0,7406.34577372,16.22174162,
2016-11-18,154010.095336,2765.0,2273120.0,0.746159,10783.0,8069.68244184,31.86528599,
2016-11-19,186903.311047,2515.0,2314420.0,0.751169,14161.0,7713.34456231,20.4199317,
2016-11-20,477358.738251,1707.0,2354960.0,0.704841,14296.0,7894.2545627,21.18648936,
2016-11-21,124132.736048,1760.0,2228980.0,0.712357,9013.0,8442.46668509,15.78057014,
2016-11-22,56975.4924931,698.0,2257250.0,0.679494,19621.0,6523.72425661,5.20068907,
