date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees
2014-05-23,2349752.33524,12607.0,33350300.0,0.000413,939662.0,157250000.0,12406.1459613,
2014-05-24,3090979.26553,12317.0,32611900.0,0.000427,555017.0,159125000.0,11180.5291773,
2014-05-25,1722378.08471,13010.0,33802100.0,0.000425,1222410.0,153000000.0,11088.407468,
2014-05-26,2997218.9231,12343.0,33857500.0,0.000403,824478.0,155500000.0,12146.8291984,
2014-05-27,1890423.27785,11784.0,32060900.0,0.000397,659621.0,161375000.0,10860.5519253,
2014-05-28,2857116.61307,14975.0,31640600.0,0.000399,898635.0,156625000.0,13383.8986275,
2014-05-29,1882587.26216,12092.0,31860500.0,0.00039,476535.0,154750000.0,18605.6620084,
2014-05-30,1369036.62652,13948.0,31236600.0,0.000347,988044.0,155635000.0,21805.3310771,
2014-05-31,5757075.55216,14110.0,27773400.0,0.000339,870901.0,156875000.0,11097.5839022,
2014-06-01,3949460.16946,12265.0,27265900.0,0.000403,1715410.0,153374998.99,11448.5742707,
2014-06-02,4085985.34223,14641.0,32407600.0,0.000395,1091610.0,159625000.0,149953.029242,
2014-06-03,1909300.43481,14199.0,31835700.0,0.000386,904765.0,157125000.0,9688.90903196,
2014-06-04,2186686.18156,16149.0,30991000.0,0.000362,1065750.0,157375000.0,12912.7842952,
2014-06-05,2023011.25446,19047.0,29308500.0,0.00036,526707.0,155625000.0,15075.0406246,
2014-06-06,2247711.28197,16605.0,29152400.0,0.000362,542879.0,157500000.0,13177.7707223,
2014-06-07,3203739.40832,14583.0,29383500.0,0.000367,413224.0,159625000.0,12020.9940263,
2014-06-08,1810693.68394,13402.0,29826400.0,0.00036,365300.0,157000000.0,11725.3701194,
2014-06-09,2109705.88032,15597.0,29339300.0,0.000362,380403.0,155875000.0,13531.3306822,
2014-06-10,2124965.1491,12986.0,29666500.0,0.000382,589374.0,151250000.0,14247.659194,
2014-06-11,2614058.18852,13307.0,31365100.0,0.00042,1322230.0,161250000.0,16472.5683502,
2014-06-12,2773629.82876,13050.0,34401500.0,0.000382,876563.0,157375000.0,11037.2961442,
2014-06-13,5334802.45551,12237.0,31387300.0,0.000392,523038.0,161125000.0,11069.5328855,
2014-06-14,3232334.47372,13325.0,32305100.0,0.000376,435885.0,155000000.0,9849.33080667,
2014-06-15,1692873.55987,12772.0,31037500.0,0.000374,289056.0,154125000.0,9838.51501089,
2014-06-16,1471012.94809,11511.0,30919300.0,0.000365,521729.0,157750000.0,10040.4639555,
2014-06-17,1542839.12174,11881.0,30243900.0,0.000363,253373.0,159375000.0,10227.9627775,
2014-06-18,2904830.30086,14545.0,30078000.0,0.000358,340545.0,163625000.0,10637.767711,
2014-06-19,1218336.2606,13781.0,29804600.0,0.000359,289988.0,157625000.0,12361.2472284,
2014-06-20,1984176.7983,16112.0,29758700.0,0.000353,343110.0,161375000.0,13556.3838898,
2014-06-21,1419705.15882,12615.0,29457700.0,0.000347,289457.0,164125000.0,10414.2057986,
2014-06-22,1134697.81326,10964.0,29042900.0,0.000342,321583.0,160000000.0,9089.64082754,
2014-06-23,1169452.7398,10457.0,28442000.0,0.000326,458940.0,162500000.0,8231.91878231,
2014-06-24,4422055.10632,15365.0,27367000.0,0.000311,573812.0,160875000.0,10968.6196483,
2014-06-25,4245482.26091,17650.0,26119700.0,0.000269,301853.0,163125000.0,16304.7942561,
2014-06-26,2243886.66145,17637.0,22360000.0,0.000296,483973.0,164250000.0,15804.6748069,
2014-06-27,3177381.78149,15742.0,24551600.0,0.000294,454754.0,162125000.0,13461.1478768,
2014-06-28,2711821.40044,13891.0,24709000.0,0.000276,253850.0,160125000.0,11828.0586094,
2014-06-29,1934901.35454,12793.0,23350200.0,0.000271,248181.0,159500000.0,11874.8039257,
2014-06-30,656831.622965,10708.0,22861400.0,0.000267,382776.0,157750000.0,9526.52947807,
2014-07-01,1606603.25689,13805.0,22764200.0,0.000259,448434.0,162500000.0,10539.8985866,
2014-07-02,1212974.50802,12070.0,21947500.0,0.000223,491802.0,163250000.0,9789.31069623,
2014-07-03,1595756.26725,12764.0,19226500.0,0.000219,449730.0,162375000.0,10185.271562,
2014-07-04,2362608.00139,12457.0,18742300.0,0.000234,415581.0,161125000.0,10651.6668399,
2014-07-05,2378632.30098,12194.0,19990200.0,0.000223,293813.0,158625000.0,11735.4576224,
